Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2013,5,2,07:00,UTC,0,1016.2,63,0,-1,7.4,0.8,41830,212,10.6,5.8
2013,5,2,08:00,UTC,0,1016.2,62,0,-1,7.5,0.8,39430,209,11.2,6.8
2013,5,2,09:00,UTC,1,1016.5,60,0,-1,8.1,0.8,29800,221,11.1,6.4
2013,5,2,10:00,UTC,7,1016.7,63,0,-1,7.7,1.2,37320,213,9.6,5.3
2013,5,2,11:00,UTC,7,1016.9,68,0,-1,7,1.5,39280,215,7.6,4.1
2013,5,2,12:00,UTC,7,1016.8,65,0,-1,8,1.9,40580,215,8.1,4.2
2013,5,2,13:00,UTC,7,1016.8,61,0,-1,9.4,2.3,37050,210,8.6,4.2
2013,5,2,14:00,UTC,1,1016.6,59,0,-1,9.1,1.5,40850,211,9.2,4.6
2013,5,2,15:00,UTC,2,1016.8,54,0,-1,9.4,0.6,47450,227,9.2,4.8
2013,5,2,16:00,UTC,3,1016.7,61,0,-1,8.4,1.4,48080,216,7.9,3.6
2013,5,2,17:00,UTC,0,1016.9,62,0,-1,8,1.2,49960,241,5.4,2.8
2013,5,2,18:00,UTC,0,1016.9,70,0,-1,6.2,1.3,47630,198,3.4,2
2013,5,2,19:00,UTC,1,1017.3,78,0,-1,4.7,1.2,44470,193,3.3,2
2013,5,2,20:00,UTC,0,1017.9,80,0,-1,4,0.9,40120,227,3.1,2
2013,5,2,21:00,UTC,1,1018.2,87,0,-1,2.3,0.3,34790,240,3.6,2.2
2013,5,2,22:00,UTC,0,1018.8,87,0,-1,2.1,0.2,42400,259,2.1,1.4
2013,5,2,23:00,UTC,0,1018.9,91,0,-1,0.3,-1,37700,283,2.5,1.6
2013,5,3,00:00,UTC,0,1019.3,92,0,-1,-0.4,-1.6,49220,222,3.2,2.1
2013,5,3,01:00,UTC,0,1019.6,92,0,-1,-0.8,-1.8,47940,0,1,0
2013,5,3,02:00,UTC,0,1019.7,95,0,-1,-1.6,-2.4,50000,0,0,0
2013,5,3,03:00,UTC,0,1019.9,97,0,-1,-1.4,-1.8,50000,0,0,0
2013,5,3,04:00,UTC,0,1020.3,82,0,-1,1.3,-1.4,45930,0,1.7,0
2013,5,3,05:00,UTC,0,1020.3,69,0,-1,5.6,0.3,50000,170,2.4,1.3
2013,5,3,06:00,UTC,0,1020.4,54,0,-1,7.6,-1,50000,179,2.5,1.3
2013,5,3,07:00,UTC,0,1020.4,42,0,-1,9.9,-2.4,50000,182,4.5,2.4
2013,5,3,08:00,UTC,0,1020.3,32,0,-1,10.7,-5.5,50000,196,7.3,3.9
2013,5,3,09:00,UTC,0,1020.3,30,0,-1,11.7,-5.3,49720,214,8,4.3
2013,5,3,10:00,UTC,0,1020,32,0,-1,11.5,-4.5,44970,198,10,6.5
2013,5,3,11:00,UTC,0,1019.8,34,0,-1,10.6,-4.5,49070,193,9,6.1
2013,5,3,12:00,UTC,6,1019.4,33,0,-1,11.2,-4.6,45770,217,8.6,4.8
2013,5,3,13:00,UTC,1,1018.8,36,0,-1,11,-3.5,46710,211,6.5,3.4
2013,5,3,14:00,UTC,3,1018.4,38,0,-1,10.6,-3,47310,216,5.9,3.6
2013,5,3,15:00,UTC,0,1018,40,0,-1,10.6,-2.3,50000,209,5.8,3
2013,5,3,16:00,UTC,4,1017.1,38,0,-1,10.2,-3.4,50000,204,5.6,3.4
2013,5,3,17:00,UTC,6,1016.7,48,0,-1,8.9,-1.5,50000,199,5.4,3.5
2013,5,3,18:00,UTC,8,1016.5,53,0,-1,7.7,-1.4,50000,193,4.8,2.5
2013,5,3,19:00,UTC,8,1016.2,59,0,-1,6.3,-1,50000,189,3.8,2.2
2013,5,3,20:00,UTC,7,1015.9,65,0,-1,5.4,-0.6,50000,178,3.3,1.9
2013,5,3,21:00,UTC,7,1015.5,67,0,-1,5,-0.7,50000,184,3.2,1.6
2013,5,3,22:00,UTC,7,1015.4,69,0,-1,4.5,-0.7,50000,163,2.1,1.2
2013,5,3,23:00,UTC,8,1015.3,69,0,-1,4.7,-0.6,50000,171,2.8,1.9
2013,5,4,00:00,UTC,8,1014.9,71,0,-1,4.4,-0.4,50000,162,2.6,2
2013,5,4,01:00,UTC,8,1014.5,72,0,-1,4.1,-0.5,50000,162,4.1,2.7
2013,5,4,02:00,UTC,7,1013.8,74,0,-1,3.8,-0.4,50000,157,4.2,2.7
2013,5,4,03:00,UTC,8,1013.5,70,0,-1,4.2,-0.9,50000,163,2.7,0.9
2013,5,4,04:00,UTC,7,1013.1,61,0,-1,5.8,-1.2,50000,188,6.1,3
2013,5,4,05:00,UTC,7,1012.9,62,0,-1,6.4,-0.3,50000,194,5.4,3
2013,5,4,06:00,UTC,6,1012.7,58,0,-1,8.1,0.3,50000,194,7.5,3.4
2013,5,4,07:00,UTC,7,1012.4,53,0,-1,10,0.9,49600,198,6.7,3.4
2013,5,4,08:00,UTC,5,1012.7,55,0,-1,10.2,1.5,47200,204,6.7,3.9
2013,5,4,09:00,UTC,7,1012.6,51,0,-1,11.4,1.7,49140,207,5.3,3
2013,5,4,10:00,UTC,5,1012.6,49,0,-1,12.3,2,48060,208,5.9,2.9
2013,5,4,11:00,UTC,1,1012.4,42,0,-1,13.4,0.9,30960,200,7.6,3.5
2013,5,4,12:00,UTC,4,1012.3,41,0,-1,13.8,1,42520,190,9.1,5.3
2013,5,4,13:00,UTC,7,1012.4,42,0,-1,12.6,0.2,39110,206,6.7,4
2013,5,4,14:00,UTC,7,1012.1,41,0,-1,12.3,-0.7,48130,194,7.5,4
2013,5,4,15:00,UTC,7,1011.9,39,0,-1,10.7,-2.8,45010,198,6.7,3.9
2013,5,4,16:00,UTC,5,1011.6,38,0,-1,9.9,-3.7,50000,196,7,3.8
2013,5,4,17:00,UTC,7,1011.4,44,0,-1,8.9,-2.7,50000,198,6.2,2.9
2013,5,4,18:00,UTC,7,1011,52,0,-1,8.3,-0.9,50000,196,4.8,2.5
2013,5,4,19:00,UTC,8,1010.8,58,0,-1,7.3,-0.3,50000,188,5.6,2.6
2013,5,4,20:00,UTC,7,1010.2,59,0,-1,7.2,-0.2,45370,162,5.1,2.4
2013,5,4,21:00,UTC,7,1010.2,63,0,-1,7.2,0.6,41850,190,5.9,3
2013,5,4,22:00,UTC,7,1009.6,68,0,-1,6.7,1.2,49680,153,3.8,2.2
2013,5,4,23:00,UTC,7,1008.7,72,0,-1,6.3,1.7,36390,147,4.7,3
2013,5,5,00:00,UTC,7,1007.9,68,0,-1,7,1.4,45610,193,5.5,3.2
2013,5,5,01:00,UTC,7,1007.2,71,0,-1,6.5,1.7,49790,171,4.6,2.7
2013,5,5,02:00,UTC,7,1006.5,74,0,-1,6.2,2,44780,167,4.7,2.5
2013,5,5,03:00,UTC,7,1006.1,79,0.2,-1,6.6,3.1,29370,190,4.7,2.8
2013,5,5,04:00,UTC,7,1006.4,89,0.3,-1,6.1,4.4,17320,207,4.3,1.7
2013,5,5,05:00,UTC,7,1005.2,71,0,-1,8,3.2,50000,206,5.3,2.5
2013,5,5,06:00,UTC,5,1005.5,61,0,-1,9.7,2.6,50000,290,9.5,5.6
2013,5,5,07:00,UTC,7,1006.1,64,0,-1,8.8,2.3,50000,280,9.4,5.5
2013,5,5,08:00,UTC,7,1006.8,64,0,-1,9.2,2.7,49510,268,10.1,4.4
2013,5,5,09:00,UTC,8,1007.7,66,0,-1,8.5,2.5,47820,263,9.7,5.3
2013,5,5,10:00,UTC,7,1008.6,66,0,-1,9,3.1,49960,279,10,5.1
2013,5,5,11:00,UTC,7,1009.8,71,0,-1,8.9,3.9,50000,266,13.9,6.8
2013,5,5,12:00,UTC,7,1011.4,75,0,-1,7.2,3.1,50000,287,9,5
2013,5,5,13:00,UTC,7,1012.9,75,0,-1,6.9,2.7,50000,298,12,5
2013,5,5,14:00,UTC,4,1013.9,70,0,-1,7.6,2.4,49760,311,11.8,5.5
2013,5,5,15:00,UTC,2,1014.8,65,0,-1,8.1,2,50000,314,12.1,5.8
2013,5,5,16:00,UTC,0,1015.9,65,0,-1,8.2,2,50000,313,7.3,3.9
2013,5,5,17:00,UTC,0,1016.8,56,0,-1,8.5,0.3,50000,329,8.8,4.3
2013,5,5,18:00,UTC,0,1017.9,61,0,-1,7.2,0.1,50000,298,5.9,2.8
2013,5,5,19:00,UTC,0,1018.9,65,0,-1,5.9,-0.2,50000,307,4.7,2.8
2013,5,5,20:00,UTC,0,1019.9,72,0,-1,4.8,0.2,50000,284,3.3,2
2013,5,5,21:00,UTC,0,1020.7,77,0,-1,4,0.4,50000,312,2.9,1.8
2013,5,5,22:00,UTC,0,1021.4,87,0,-1,2.7,0.8,50000,0,0.9,0
2013,5,5,23:00,UTC,0,1022,94,0,-1,1,0.1,50000,0,0,0
2013,5,6,00:00,UTC,0,1022.3,95,0,-1,-0.1,-0.8,50000,0,0,0
2013,5,6,01:00,UTC,0,1022.8,97,0,-1,-0.5,-0.9,43230,0,1.1,0
2013,5,6,02:00,UTC,3,1023.2,97,0,-1,-0.8,-1.2,43130,0,1.6,0
2013,5,6,03:00,UTC,2,1023.6,98,0,-1,-0.3,-0.6,50000,0,0.8,0
2013,5,6,04:00,UTC,0,1023.8,85,0,-1,3,0.7,42760,105,1.8,0.6
2013,5,6,05:00,UTC,0,1024.1,75,0,-1,6.5,2.4,50000,133,3.2,1.7
2013,5,6,06:00,UTC,0,1024.2,63,0,-1,9.2,2.6,50000,165,3.5,2.1
2013,5,6,07:00,UTC,0,1024,52,0,-1,11.3,1.8,50000,140,5.9,3.7
2013,5,6,08:00,UTC,0,1024.2,39,0,-1,12.8,-0.7,50000,182,7.5,4.8
2013,5,6,09:00,UTC,0,1024.3,44,0,-1,12.4,0.6,47860,215,7.7,4.3
2013,5,6,10:00,UTC,0,1024.1,31,0,-1,13.9,-2.9,50000,171,8.2,4.8
2013,5,6,11:00,UTC,0,1024.2,42,0,-1,13.3,0.8,41990,190,10.1,4.9
2013,5,6,12:00,UTC,0,1023.9,47,0,-1,13.5,2.5,42400,196,8.2,4.6
2013,5,6,13:00,UTC,0,1023.6,50,0,-1,13.9,3.8,43160,197,6,3.7
2013,5,6,14:00,UTC,0,1023.2,54,0,-1,13,4,43610,194,6.1,3.8
2013,5,6,15:00,UTC,0,1022.8,56,0,-1,12.8,4.2,50000,200,6.8,3.6
2013,5,6,16:00,UTC,0,1022.4,58,0,-1,12.1,4.2,50000,198,6.4,3.4
2013,5,6,17:00,UTC,0,1022,59,0,-1,11.7,3.9,49020,191,5,3.4
2013,5,6,18:00,UTC,0,1022,66,0,-1,9.8,3.7,50000,182,4.3,2.6
2013,5,6,19:00,UTC,0,1021.9,75,0,-1,7.8,3.7,50000,159,3.2,1.9
2013,5,6,20:00,UTC,2,1021.9,77,0,-1,7.4,3.7,50000,172,3.7,2
2013,5,6,21:00,UTC,7,1021.6,81,0,-1,6.7,3.7,46240,161,3.5,1.6
2013,5,6,22:00,UTC,7,1021.2,80,0,-1,6.9,3.7,44510,175,3.7,1.9
2013,5,6,23:00,UTC,7,1021.1,80,0,-1,6.7,3.4,39680,155,2.4,1.1
2013,5,7,00:00,UTC,6,1020.6,78,0,-1,7.4,3.8,45380,182,4.7,2.5
2013,5,7,01:00,UTC,7,1020.3,81,0,-1,6.9,3.9,23710,175,5.2,3.2
2013,5,7,02:00,UTC,1,1020.1,87,0,-1,5.8,3.8,18000,157,2.8,1.8
2013,5,7,03:00,UTC,0,1019.9,87,0,-1,6.1,4.1,16570,187,3.7,2.4
2013,5,7,04:00,UTC,0,1019.5,80,0,-1,7.7,4.5,22060,194,4.2,2.8
2013,5,7,05:00,UTC,7,1019.5,76,0,-1,8.6,4.6,28110,193,6.6,3.5
2013,5,7,06:00,UTC,7,1019.5,74,0,-1,9.4,5.1,28600,208,7.4,3.7
2013,5,7,07:00,UTC,3,1019.5,71,0,-1,10.1,5.1,30660,198,7.1,3.5
2013,5,7,08:00,UTC,0,1019.2,65,0,-1,11.8,5.5,33050,191,9.3,5.2
2013,5,7,09:00,UTC,6,1019.1,60,0,-1,13.2,5.7,36870,193,7.3,4.3
2013,5,7,10:00,UTC,7,1018.8,54,0,-1,14.9,5.6,44460,216,7.3,4
2013,5,7,11:00,UTC,7,1019.1,57,0,-1,14.5,6,44430,220,7.2,4.5
2013,5,7,12:00,UTC,5,1019.2,57,0,-1,15.4,6.9,38810,216,9.1,5.2
2013,5,7,13:00,UTC,0,1019.3,56,0,-1,15.8,7,38510,204,6.9,3.7
2013,5,7,14:00,UTC,0,1019.4,57,0,-1,16.2,7.6,43930,215,6.7,3.7
2013,5,7,15:00,UTC,0,1019.7,54,0,-1,17,7.8,46070,233,7.6,3.7
2013,5,7,16:00,UTC,0,1019.7,56,0,-1,16.2,7.5,50000,241,5.8,3.5
2013,5,7,17:00,UTC,0,1020.1,58,0,-1,14.6,6.5,50000,231,5.7,3.1
2013,5,7,18:00,UTC,0,1020.6,64,0,-1,13.1,6.4,50000,248,4.3,2.5
2013,5,7,19:00,UTC,0,1021.3,75,0,-1,10.5,6.3,50000,220,2.9,1.9
2013,5,7,20:00,UTC,0,1021.7,81,0,-1,8.9,5.8,48110,183,1.6,0.8
2013,5,7,21:00,UTC,0,1022.3,86,0,-1,7.7,5.5,42610,0,0,0
2013,5,7,22:00,UTC,2,1022.8,89,0,-1,7,5.4,40120,0,0.3,0
2013,5,7,23:00,UTC,6,1023.2,90,0,-1,6.5,5,37300,0,0,0
2013,5,8,00:00,UTC,0,1023.4,91,0,-1,6.3,5,29570,36,1.8,1.1
2013,5,8,01:00,UTC,3,1023.4,90,0,-1,7.6,6,44240,39,2.3,1.5
2013,5,8,02:00,UTC,7,1023.8,82,0,-1,8.2,5.4,50000,0,1.6,0
2013,5,8,03:00,UTC,3,1024.1,81,0,-1,8.5,5.3,46640,53,2.2,1.2
2013,5,8,04:00,UTC,7,1024.6,70,0,-1,10.2,4.9,50000,81,3.5,1.9
2013,5,8,05:00,UTC,7,1025,72,0,-1,10.3,5.6,46990,32,3,1.8
2013,5,8,06:00,UTC,7,1025.4,63,0,-1,11.7,4.8,50000,98,3.4,1.9
2013,5,8,07:00,UTC,7,1025.3,58,0,-1,13.1,5.1,50000,78,4.1,2.1
2013,5,8,08:00,UTC,3,1025.7,50,0,-1,15.7,5.4,47060,70,3.6,2.1
2013,5,8,09:00,UTC,3,1025.5,45,0,-1,17,4.9,46290,49,3.5,1.6
2013,5,8,10:00,UTC,0,1025,37,0,-1,19.3,4.2,46580,138,4.6,2.3
2013,5,8,11:00,UTC,2,1024.6,36,0,-1,20.3,4.6,50000,165,5,2.9
2013,5,8,12:00,UTC,7,1024.4,40,0,-1,19.6,5.6,39580,218,6.2,3.5
2013,5,8,13:00,UTC,2,1023.8,42,0,-1,19.2,5.9,50000,217,6.6,4
2013,5,8,14:00,UTC,3,1023.1,44,0,-1,18.5,6.2,44830,215,4.9,3
2013,5,8,15:00,UTC,0,1022.4,45,0,-1,18.5,6.2,45240,224,4.2,2.5
2013,5,8,16:00,UTC,0,1021.7,45,0,-1,17.8,5.7,50000,223,4.8,2.8
2013,5,8,17:00,UTC,0,1021.2,50,0,-1,16.7,6.3,50000,221,3,1.9
2013,5,8,18:00,UTC,0,1020.9,56,0,-1,14.9,6.3,50000,223,3.7,2.6
2013,5,8,19:00,UTC,0,1020.7,67,0,-1,12,6.1,50000,217,1.8,1.3
2013,5,8,20:00,UTC,1,1020.4,71,0,-1,11.1,6.1,37050,0,1.3,0
2013,5,8,21:00,UTC,7,1019.8,55,0,-1,13.4,4.5,50000,114,5.2,2.8
2013,5,8,22:00,UTC,5,1019.2,50,0,-1,14.1,3.8,50000,114,7.1,3.6
2013,5,8,23:00,UTC,8,1018.6,51,0,-1,13.7,3.8,50000,116,5.6,3
2013,5,9,00:00,UTC,8,1018,68,0.7,-1,12.3,6.6,20840,127,3.5,2
2013,5,9,01:00,UTC,8,1017.4,85,1.5,-1,11,8.6,10080,130,5.3,3.2
2013,5,9,02:00,UTC,7,1016.5,96,0,-1,10.6,9.9,18270,102,6.8,3.4
2013,5,9,03:00,UTC,7,1015.4,95,0,-1,11.2,10.5,35120,108,6.6,4.1
2013,5,9,04:00,UTC,7,1014.1,92,0,-1,12.1,10.8,40580,114,9.1,4.4
2013,5,9,05:00,UTC,7,1014.3,87,0,-1,12.6,10.5,37280,137,6.8,4.7
2013,5,9,06:00,UTC,7,1012.6,87,0,-1,12.6,10.5,36130,111,6.6,4
2013,5,9,07:00,UTC,7,1012.5,84,0,-1,13,10.3,47640,136,6.6,4.3
2013,5,9,08:00,UTC,7,1012.2,79,0,-1,14.2,10.6,39180,133,6,3.1
2013,5,9,09:00,UTC,3,1011.5,66,0,-1,16.5,10.2,48880,160,5.5,3.3
2013,5,9,10:00,UTC,7,1011.4,64,0,-1,17.1,10.2,41660,193,5.3,2.8
2013,5,9,11:00,UTC,7,1011,63,0,-1,16.4,9.3,42630,212,4.2,2.2
2013,5,9,12:00,UTC,7,1011.6,74,0.4,-1,14,9.6,12360,189,6.2,3.4
2013,5,9,13:00,UTC,7,1010.7,86,0,-1,12.3,10,25340,165,3.7,2.4
2013,5,9,14:00,UTC,7,1009.3,79,0,-1,14.9,11.2,26390,172,3.1,1.5
2013,5,9,15:00,UTC,7,1008.8,79,0,-1,15.4,11.8,28470,204,6.2,3
2013,5,9,16:00,UTC,7,1009.1,81,0,-1,14.7,11.5,29520,231,4.4,2.3
2013,5,9,17:00,UTC,3,1009,86,0,-1,12.9,10.6,24820,205,6.1,3
2013,5,9,18:00,UTC,7,1009.2,92,0,-1,10.7,9.4,9380,237,4.9,2.4
2013,5,9,19:00,UTC,7,1009.2,96,0,-1,10,9.4,5200,183,2.9,1.8
2013,5,9,20:00,UTC,8,1008.9,97,0,-1,10.1,9.6,4580,165,2.8,1.5
2013,5,9,21:00,UTC,8,1008.7,97,0,-1,10,9.6,4230,201,2.3,1.2
2013,5,9,22:00,UTC,7,1008.2,97,0,-1,9.5,9.1,3670,223,2.4,1
